SID,Region,TGL,CO,Grid ,Dependancy,Sub Cities,NPS Sites,Corporate Client Site,Technology,Site Importance,Single City Region (RAN),Single City Region (Com),Site Category,Revenue Cat,OnAirDate,"New 
USF Sites",Sharing Status,Shared With,OMO Site ID,"Locked Site
Expire Date","DG Opertational Status
(696 Update)",Solar Sites,Li-Ion Sites,"Jan-25
(Fuel)","Feb-25
(Fuel)","Mar-25
(Fuel)","Apr-25
(Fuel)","May-25
(Fuel)","Jun-25
(Fuel)","Jul-25
(Fuel)","Aug-25
(Fuel)","Sep-25
(Fuel)","Oct-25
(Fuel)","Nov-25
(Fuel)","Dec-25
(Fuel)",Jan 25 TCH%,Feb 25 TCH%,Mar 25 TCH%,Apr 25 TCH%,May 25 TCH%,Jun 25 TCH%,Jul 25 TCH%,Aug 25 TCH%,Sep 25 TCH%,q1,q2,q3,Oct 25 TCH%,Nov 25 TCH%,Dec 25 TCH%,Jan 26 TCH%,Feb 26 TCH%,2026-01-20 00:00:00,2026-01-21 00:00:00,2026-01-22 00:00:00,2026-01-23 00:00:00,2026-01-24 00:00:00,2026-01-25 00:00:00,2026-01-26 00:00:00,2026-01-27 00:00:00,2026-01-28 00:00:00,2026-01-29 00:00:00,2026-01-30 00:00:00,2026-01-31 00:00:00,2026-02-01 00:00:00,2026-02-02 00:00:00,2026-02-03 00:00:00,2026-02-04 00:00:00,2026-02-05 00:00:00,2026-02-06 00:00:00,2026-02-07 00:00:00,2026-02-08 00:00:00,2026-02-09 00:00:00,2026-02-10 00:00:00
2656,South-1,aqib.rasheed,MuhammadTanveeruddin,S1009,0,Other Cities,No,Yes,2G+3G+4G,BTS,-,-,Platinum,PGS,2015-04-30,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,92.98349311827957,97.62305035714284,99.27777806451616,95.78753933333334,97.74733172043013,98.84066666666669,94.09173268817204,93.89669967741933,92.62326211111113,96.62810717997952,97.45851257347674,93.53723149223417,84.61698096774192,97.00292944444445,82.97696032258064,97.96596634408604,98.44899999999998,98.15722999999998,98.61,98.32,98.67666666666666,90.91053,98.38983333333334,98.28000000000002,98.26333333333334,95.78868333333334,97.80666666666667,98.28666666666668,98.33666666666666,98.7,98.24666666666667,98.39666666666666,98.23333333333333,98.46999999999998,98.15666666666668,98.65666666666668,98.26666666666667,98.49666666666667,98.86666666666667
2978,South-3,syed.ehsanullah,Riaza,S3001,0,USF 02,No,No,2G,VSAT,-,Yes,Bronze,SB,2015-05-15,USF,Not Shared,-,-,-,-,Yes,-,0,0,0,0,0,0,0,0,0,0,0,0,49.82423419354839,44.52966214285714,32.962746129032254,32.45027866666667,35.15033967741935,9.656411666666665,21.92303193548387,13.485107741935485,7.378555000000001,42.438880821812596,25.752343336917566,14.262231559139785,15.668824838709677,29.83108766666667,21.232108709677416,29.067828064516124,39.476966999999995,39.6024,33.8108,31.610109999999995,40.54479,39.59327,33.95083,0,38.7967,39.50167,39.03515,40.36344,39.70427,40.55159,40.58678,40.42158,40.23292,39.1698,39.57795,37.59532,37.95683,40.0552,38.6217
2976,South-3,syed.ehsanullah,Riaza,S3001,0,USF 02,No,No,2G,VSAT,-,-,Silver,SB,2015-05-15,USF,Not Shared,-,-,-,-,Yes,2022-12-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,75.97108193548387,81.48123035714288,91.58137548387096,70.33364533333334,53.45813064516128,33.69313566666667,14.558681935483872,14.732443225806449,14.877500999999999,83.01122925883256,52.4949705483871,14.722875387096773,59.036178064516136,13.006614210526315,0,62.633326666666676,57.953030999999996,-,-,-,-,-,-,-,-,-,65.90326,55.35587000000001,66.64085,49.02989,66.53962,66.62544,66.58766,66.64889,62.95864,56.19746,52.43198,44.32958,48.18115
2965,South-3,syed.ehsanullah,Atta,S3001,0,USF 02,No,No,2G,VSAT,-,Yes,Bronze,SB,2015-05-15,USF,Not Shared,-,-,-,-,Yes,-,0,0,0,0,0,0,0,0,0,0,0,0,16.051883870967742,21.17534964285714,28.40306387096774,30.74895333333334,27.78339451612904,26.840860666666664,22.34337516129032,25.056778709677413,25.45489433333334,21.876765794930876,28.457736172043013,24.285016068100358,17.564045483870963,0.39055733333333337,0,0.15940483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,South-3,syed.ehsanullah,Amjadm,S3001,0,USF 02,No,No,2G,VSAT,-,-,Bronze,SB,2015-05-15,USF,Not Shared,-,-,-,-,Yes,-,0,0,0,0,0,0,0,0,0,0,0,0,21.241869677419363,21.53380642857143,23.03027451612903,23.17693866666666,22.228563870967736,24.213172333333333,25.214116774193545,25.197131290322584,17.536642666666673,21.93531687403994,23.206224956989246,22.64929691039427,20.979015806451613,21.39727733333334,19.39136935483871,19.17521806451613,17.543674,20.15148,16.50165,17.60745,22.30455,19.9384,19.06661,5.62084,20.60833,21.23175,21.59347,20.10545,22.1169,22.83475,23.23735,22.87168,22.56083,23.00087,20.24995,18.50235,22.17896,0,0
2950,South-3,syed.ehsanullah,Atta,S3001,0,USF 02,No,No,2G,VSAT,-,Yes,Bronze,SB,2015-05-15,USF,Not Shared,-,-,-,-,Yes,-,0,0,0,0,0,0,0,0,0,0,0,0,12.526504838709677,27.02631035714285,33.87995451612902,36.42129066666667,35.0179564516129,32.950423,31.0189929032258,32.283348709677426,31.746283333333334,24.47758990399385,34.79655670609319,31.682874982078854,33.77129967741936,11.246623,12.148838709677419,47.19076935483871,2.4616309999999997,59.946160000000006,87.97702,45.01297,0,53.63188999999999,67.42857,6.26376,63.2518,59.11157,17.42347,1.57294,0,0,0,0,0,0,0,0,0,3.37073,21.24558
2947,South-3,syed.ehsanullah,Atta,S3001,0,USF 02,No,No,2G,VSAT,-,-,Bronze,SB,2015-05-15,USF,Not Shared,-,-,-,-,Yes,2022-05-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,67.32092483870969,63.24718178571427,72.89282580645161,66.278752,55.2407635483871,52.504495666666685,9.997333225806454,18.20065806451613,16.390197333333337,67.82031081029186,58.008003738351256,14.862729541218641,20.873993548387087,25.202660999999992,12.085740000000001,12.72854258064516,17.676986000000003,14.39289,0,11.96448,18.01297,18.15634,0,5.28513,8.33161,19.45276,16.22438,0,14.388760000000001,18.54134,19.66422,18.67311,19.28523,5.85398,19.0002,18.63337,19.59718,18.7296,18.79163
2993,South-3,syed.ehsanullah,Atta,S3001,0,USF 02,No,No,2G,VSAT,-,-,Bronze,SB,2015-05-19,USF,Not Shared,-,-,-,-,Yes,2022-05-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,79.4961158064516,70.82766071428571,81.56541838709678,67.37291333333333,56.37621322580646,56.540988,10.95318548387097,12.43911709677419,14.070815666666666,77.29639830261137,60.096704853046596,12.487706082437276,17.986807096774193,17.761695333333332,14.917580322580646,21.83425612903226,27.193202999999993,21.51969,20.95092,32.9547,19.3093,37.60822,15.495439999999999,24.15271,23.80961,32.05164,37.77788,25.304660000000002,27.48887,26.0344,16.19937,24.70938,32.1463,28.56148,30.99249,26.28766,16.80942,39.68612,30.50541
2986,South-3,syed.ehsanullah,Riaza,S3001,0,USF 02,No,No,2G,VSAT,-,Yes,Gold,PGS,2015-05-19,USF,Not Shared,-,-,-,-,Yes,-,0,0,0,0,0,0,0,0,0,0,0,0,37.54260838709677,35.57589357142857,40.79461129032258,39.80845833333333,41.10452548387096,40.391925333333326,34.24097806451613,39.17657806451613,39.750624,37.971037749615974,40.43496971684587,37.72272670967742,39.53493870967743,39.40151466666667,34.24699967741935,31.691814838709675,36.811676,38.73064,34.87608,29.266340000000003,39.29923,38.08246,35.23962,7.10861,40.27621,39.62967,34.44994,34.15788,32.79276,37.52141,36.99308,34.28634,35.86886,38.51629,38.15376,37.66405,36.73979,35.45197,36.92121
2983,South-3,syed.ehsanullah,Riaza,S3001,0,USF 02,No,No,2G,VSAT,-,Yes,Bronze,SB,2015-05-19,USF,Not Shared,-,-,-,-,Yes,-,0,0,0,0,0,0,0,0,0,0,0,0,73.71185451612904,58.25247107142858,73.09265322580643,75.24652166666668,60.66336903225808,47.120562666666665,41.28555322580645,46.53069967741935,52.71380666666666,68.35232627112136,61.01015112186381,46.843353189964155,59.36916612903226,61.593275,37.87694903225807,31.972891612903233,40.019384,55.0761,35.18168,43.80566,46.08986,43.58313,35.89433,0,39.92425,39.32009,35.28452,37.66589,36.09252,38.56284,39.46401,40.51922,38.36658,40.17247,40.28252,38.55784,38.84484,40.03365,45.38987
2981,South-3,syed.ehsanullah,Riaza,S3001,0,USF 02,No,No,2G,VSAT,-,Yes,Bronze,SB,2015-05-19,USF,Not Shared,-,-,-,-,Yes,2022-01-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,28.046870645161288,28.621932499999996,30.908094193548393,30.192283333333332,30.3200729032258,30.592014666666667,30.42190645161291,46.81726741935484,46.447102666666666,29.192299112903225,30.3681236344086,41.22875884587814,49.59289838709677,63.471388333333344,68.6231480645161,64.79499548387098,74.95705299999999,75.42919,75.43324,75.43387,75.43794,75.43695,75.43722,28.69825,47.4849,75.43861,75.4373,58.00227999999999,75.43861,75.43826,70.66822,75.4386,75.42513,75.43632,75.42923,75.43498,75.43729,75.42518,75.43732
2964,South-3,syed.ehsanullah,Atta,S3001,0,USF 02,No,No,2G,VSAT,-,-,Bronze,SB,2015-05-19,USF,Not Shared,-,-,-,-,Yes,2022-05-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,57.803551935483874,53.17009964285713,62.66785032258064,57.011450666666654,46.515645806451595,46.12626866666667,19.754522258064515,23.29062709677419,19.439883666666667,57.880500633640544,49.88445504659497,20.82834434050179,13.073817096774196,13.351506333333333,11.385907096774192,11.431212258064518,12.225767999999999,12.23851,10.54473,7.87959,12.23763,11.66779,11.35436,4.02935,12.53213,12.62951,10.98869,11.72039,10.8729,12.05928,12.20777,11.82015,12.50616,12.84895,12.45845,12.16054,12.44457,11.65264,12.09917
2963,South-3,syed.ehsanullah,Atta,S3001,0,USF 02,No,No,2G,VSAT,-,-,Silver,SB,2015-05-19,USF,Not Shared,-,-,-,-,Yes,2022-05-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,87.50006419354841,86.83141678571428,98.09194419354839,93.28471499999998,92.7499406451613,96.65424066666667,75.17522193548388,71.00804,97.39040100000003,90.80780839093704,94.22963210394265,81.19122097849463,82.20331612903227,80.506585,89.65912225806451,88.84479322580647,95.88023,98.51221,95.02329,84.27853,71.82529,94.99447,95.08779,47.32465,62.05699,94.79758,95.65232,96.32795,96.85286,98.33564,94.89681,95.83877,94.27227,95.68786,91.36586,99.53204,95.34391,94.50073,99.02841
2952,South-3,syed.ehsanullah,Atta,S3001,0,USF 02,No,No,2G,VSAT,-,Yes,Bronze,SB,2015-05-19,USF,Not Shared,-,-,-,-,Yes,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4629306451612905,5.287656333333332,5.53012806451613,5.396370333333334,3.882118709677419,8.282254516129035,5.837671666666666,0.48764354838709684,5.404718243727598,6.000681630824373,3.512750322580646,6.307637999999998,4.374143548387098,3.23713,2.6924280000000005,5.29765,0,3.4637700000000002,0,0,0,0.31852,4.49288,5.00481,4.38028,3.82221,6.577530000000001,0.13712,7.48079,0.20429,8.49259,0,0,0,3.40604,3.99823,3.20522
2949,South-3,syed.ehsanullah,Atta,S3001,0,USF 02,No,No,2G,VSAT,-,Yes,Bronze,SB,2015-05-19,USF,Not Shared,-,-,-,-,Yes,-,0,0,0,0,0,0,0,0,0,0,0,0,42.95164645161291,41.760909285714284,49.34521838709678,57.768818666666675,48.37826290322581,59.50085433333333,62.387945483870965,54.22534,53.522482,44.68592470814133,55.21597863440861,56.71192249462365,52.539355483870956,59.653846,86.88427870967742,97.88467516129033,99.760919,99.96689,100,98.57468,100,100,100,84.19882,53.12919,100,100,100,100,99.98229,100,100,99.98265,100,97.66744,100,100,99.97681,100
2647,South-1,Moiz.Hussain,asim_zafar_c1,S1009,0,Korangi,No,Yes,2G+3G+4G,BTS,-,-,Platinum,PGS,2015-05-19,Non USF Sites,Not Shared,-,-,-,-,-,2023-11-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,99.85572247311829,99.86894916666665,99.99488096774193,99.09504155555555,99.75549451612905,98.95892433333333,94.79451150537635,98.76909193548387,99.7648617777778,99.9065175358423,99.26982013500599,97.77615507287935,99.42354838709677,98.72995099999999,96.42685043010754,97.46428741935482,98.62766666666666,99.68666666666667,99.47333333333334,99.53000000000002,99.46999999999998,99.58,99.73333333333333,99.36666666666667,99.43666666666667,99.37666666666667,99.44333333333333,99.27333333333333,99.57,99.70333333333333,99.56,99.46666666666665,99.39333333333333,99.5,94.72333333333334,95.17,99.88333333333333,99.45,99.42666666666666
2979,South-3,syed.ehsanullah,Riaza,S3001,0,USF 02,No,No,2G,VSAT,-,Yes,Bronze,SB,2015-05-29,USF,Not Shared,-,-,-,-,Yes,-,0,0,0,0,0,0,0,0,0,0,0,0,31.86539387096775,30.439317499999998,21.97419419354839,17.047845666666667,14.879409677419355,2.7911453333333336,8.308549354838709,4.5465503225806465,2.0314016666666666,28.09296852150538,11.572800225806452,4.96216711469534,7.319035806451613,13.812914,7.2340580645161285,13.690863225806448,20.038515,20.8261,11.05512,15.20009,22.50916,20.67659,5.0048,0,22.84223,21.77418,14.4008,21.48641,16.52087,21.75955,22.51334,22.40515,16.93083,20.56237,20.95122,19.64918,15.61027,19.84983,20.15341
2946,South-3,syed.ehsanullah,Amjadm,S3001,0,USF 02,No,No,2G,VSAT,-,Yes,Bronze,SB,2015-05-29,USF,Not Shared,-,-,-,-,Yes,-,0,0,0,0,0,0,0,0,0,0,0,0,35.258659032258066,33.11641928571429,36.646477419354845,36.11890033333335,32.341606451612904,30.41800566666667,30.210969032258067,18.55218677419355,28.743572333333336,35.00718524577573,32.95950415053765,25.835576046594984,29.645069354838707,34.03277633333333,34.47086612903225,32.244037096774186,29.376101000000006,39.06008,32.05594,34.42053,29.28474,0,25.36177,10.85232,39.22343,36.99143,34.68416,37.35552,36.82943,39.16971,38.988,37.91687,37.53496,38.72678,39.02921,0,0,25.84292,36.55256
2984,South-3,syed.ehsanullah,Riaza,S3001,0,USF 02,No,No,2G,VSAT,-,Yes,Bronze,SB,2015-06-02,USF,Not Shared,-,-,-,-,Yes,-,0,0,0,0,0,0,0,0,0,0,0,0,18.672619032258062,14.360498571428574,19.481209354838708,20.915926000000002,17.574882903225802,17.066629333333335,15.914726774193545,21.635658709677415,39.302786000000005,17.504775652841783,18.519146078853044,25.61772382795699,34.183496451612896,34.350629999999995,28.059821935483875,25.811234838709677,12.010727999999999,33.32553,28.15015,25.438519999999997,27.38607,29.41712,17.52512,1.13677,33.33203,33.83029,27.23066,15.69036,18.28084,28.58497,33.62171,0,21.65639,16.54083,10.20451,0,0,0,9.49887
2974,South-3,syed.ehsanullah,Amjadm,S3001,0,USF 02,No,No,2G,VSAT,-,-,Bronze,SB,2015-06-04,USF,Not Shared,-,-,2026-03-22 00:00:00,-,Yes,-,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2975,South-3,syed.ehsanullah,Riaza,S3001,0,USF 02,No,No,2G,VSAT,-,Yes,Silver,SB,2015-06-08,USF,Not Shared,-,-,-,-,Yes,2022-05-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,73.69425096774194,79.51275928571428,88.70828451612904,95.08249800000002,85.76012387096773,67.69100066666667,36.91544741935485,38.01000290322581,40.50130466666668,80.63843158986175,82.84454084587814,38.47558499641578,41.826872903225805,35.38505366666666,32.046641935483876,45.24052258064517,46.347503,48.80361,48.80904,48.80955,48.80957,32.19498,48.80616,17.42531,30.29554,48.77727,48.79475,48.79023,48.7992,48.79576,48.80319,48.80356,48.79654,48.79686,47.62868,39.31247,48.76341,34.97191,48.80265
60084,South-1,aqib.rasheed,Shahzad.ullahKhan,S1008,0,Other Cities,No,No,2G,BTS,-,-,Bronze,SB,2015-06-17,Non USF Sites,Not Shared,-,-,Permanent Ticket,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60397,South-1,aqib.rasheed,yousuf.gul.khan,S1001,0,Other Cities,No,No,2G+3G,BTS,-,-,Strategic,PGS,2015-06-19,Non USF Sites,Not Shared,-,-,Permanent Ticket,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2786,South-3,syed.ehsanullah,basita_s3,S3006,0,Quetta,No,No,2G+3G+4G,BTS,-,-,Gold,PGS,2015-07-28,Non USF Sites,Not Shared,-,-,-,-,Yes,-,0,0,0,0,0,0,0,0,0,0,0,0,89.29936397849461,89.62791916666666,91.00503166666664,87.20679844444446,89.24679666666668,89.2269966666667,84.75606931034483,87.39544650537634,88.97380955555558,89.9774382706093,88.56019725925928,87.04177512375891,88.80411064516129,86.15089316666669,79.49459946236558,78.6701273655914,77.97256966666666,75.12515,80.69591000000001,65.67242333333333,69.24004666666667,79.76336666666667,80.23447666666668,74.43824333333333,73.64129666666666,80.84041333333333,80.58641,80.56088999999999,77.108835,74.31586,78.260625,78.25958,77.696625,78.259745,80.81191333333334,80.80758333333334,76.167635,74.76207,80.38405999999999
60333,South-1,aqib.rasheed,samar_abbass_c1,S1007,0,Other Cities,No,Yes,2G+3G+4G,BTS,-,-,Strategic,PGS,2015-07-30,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,87.81213731182795,88.65696238095236,88.78978462365595,88.72788511111112,88.56614634408604,88.57894922222222,77.56598407407404,76.2911170967742,79.1870427777778,88.41962810547875,88.62432689247312,77.68138131620869,88.84275021505377,87.72190155555555,83.04705462365594,75.86059204301075,76.00897033333334,75.55988333333333,75.67829333333333,76.07315666666666,76.09937666666667,76.08306333333333,76.07491,76.10220333333332,75.89402,76.02825333333334,76.11822000000001,71.93210666666666,76.14551,76.15114666666666,76.06654333333334,76.06301333333333,76.16378333333334,76.0091,75.93500333333334,76.0031,75.71690666666667,75.84042000000001,76.14068666666667
60332,South-1,aqib.rasheed,samar_abbass_c1,S1007,1,Other Cities,No,Yes,2G+3G+4G,Minor Hub,-,-,Strategic,PGS,2015-07-30,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,97.32240559139785,99.88882107142857,99.97114483870968,99.98459055555556,99.1047517204301,99.18417199999999,98.87016308641977,93.33042397849461,96.96517644444445,99.06079050051203,99.42450475866188,96.38858783645294,85.41770860215055,90.8913961111111,95.3029652688172,95.14668086021506,99.71308966666666,92.89009333333333,96.44219,94.14392666666667,97.31232999999999,100,100,100,100,100,100,86.41368666666666,80.05572,97.23689333333334,100,100,100,100,100,99.96929666666666,99.92470666666667,100,100
60331,South-1,aqib.rasheed,samar_abbass_c1,S1007,0,Other Cities,No,Yes,2G+3G+4G,BTS,-,-,Strategic,PGS,2015-07-30,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,98.80194989247312,100,100,99.99999766666666,99.99997225806452,99.94672399999999,99.91170358024691,99.8214982795699,99.75089722222222,99.6006499641577,99.98223130824373,99.82803302734635,100,99.81484455555555,99.88753268817204,99.80188559139785,100,99.50444333333333,100,100,100,100,100,100,100,100,100,95.899,100,100,100,100,100,100,100,100,100,100,100
60414,South-2,Abdul.Salam,m.danish.ali_s2,S2011,0,Hyderabad,No,Yes,2G+3G,BTS,-,-,Strategic,PGS,2015-07-31,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,100,99.22702214285714,99.87247774193548,99.04174083333334,98.25847338709677,97.03100549999999,97.73643899999999,99.95092249999999,99.59461316666668,99.69983329493088,98.11040657347671,99.09399155555555,99.9061220967742,98.96787316666665,100,99.98960919354839,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
60144,South-2,muhammad.aamir,mushtaque.ahmed_s2,S2012,0,Sanghar,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2015-07-31,Non USF Sites,Not Shared,-,-,-,Yes,-,2022-08-01 00:00:00,200,130,130,150,150,150,300,220,270,150,180,210,96.22295440860216,96.83866916666663,85.60515838709678,63.07479788888886,96.7470559139785,97.22009844444443,97.48974892473119,97.03024924731183,93.13910344444443,92.88892732078853,85.68065074910392,95.8863672054958,96.44222666666668,95.36607022222223,93.63238924731186,95.91264741935481,96.459853,95.08912666666667,98.08333333333333,96.63842666666666,94.82544333333334,88.33049,97.54572,97.99333333333334,96.75472666666667,98.91666666666667,95.19119666666666,99.35666666666667,98.96999999999998,98.82,99.18333333333334,95.47420999999999,96.61261,94.46486,95.92855000000002,98.48,95.45943,94.06439666666665,96.11113999999999
60027,South-3,jahanzaib.shah,basitc_s3,S3004,0,Chaman,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2015-07-31,Non USF Sites,Not Shared,-,-,-,Yes,-,-,1200,1300,1200,1200,1200,1200,1200,1100,1200,1200,1200,1350,72.27272688172043,63.55223559523808,75.50535774193547,79.34641077777778,79.15037451612903,77.5835328888889,46.45164602150538,57.4994685483871,77.21063555555557,70.44344007296466,78.69343939426524,60.387250041816024,79.77184731182797,87.52146933333333,86.06221387096775,86.90835478494625,92.62551866666666,87.25917333333332,88.22682666666667,89.18811333333333,73.63165,88.31742000000001,91.62405,87.24569000000001,85.12242666666667,80.84690333333334,92.30466666666666,97.41805666666669,56.010665,91.86275499999999,100,100,100,69.948285,90.62948999999999,95.11000333333334,85.40612999999999,97.97491666666667,95.32360666666666
3951,South-2,muhammad.aamir,mushtaque.ahmed_s2,S2012,4,Sanghar,No,No,2G+3G+4G,Minor Hub,-,Yes,Gold,PGS,2015-07-31,Non USF Sites,Not Shared,-,-,-,Yes,-,-,20,0,0,0,20,30,30,40,30,10,300,10,97.97594301075272,98.3702488095238,97.98303150537636,98.76087333333334,96.20168236559141,96.2803708888889,95.39498946236561,95.39397666666667,95.60230666666666,98.10974110855096,97.08097552927121,95.46375759856632,98.14906870967744,97.55532777777778,98.40352430107527,97.19172096774197,98.73616533333333,99.19,98.42666666666666,98.38333333333333,97.88666666666666,98.98639666666668,97.90666666666668,98.03333333333335,97.38475,97.56333333333333,94.69818333333332,98.85313000000001,98.75666666666666,99.45,99.60333333333334,97.66666666666667,99.41666666666667,98.19132,98.54632333333332,98.28000000000002,98.33400999999999,99.08999999999999,98.78333333333335
2897,South-4,Kashif.Arbani,hamza_s4,S4005,0,Larkana,No,No,2G+3G+4G,BTS,-,-,Silver,SB,2015-07-31,Non USF Sites,Not Shared,-,-,-,-,-,2022-05-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,70.58826688172044,76.5211011904762,72.13293688172043,69.98539044444445,60.630887741935496,50.41515388888888,51.325513111111114,60.951542444444435,48.47662677777779,73.08076831797236,60.34381069175627,53.584560777777774,54.64943397849463,77.54024055555556,70.09908258064517,76.63184591397848,90.19007833333333,51.55656333333334,70.20574666666667,61.68356000000001,77.18494666666668,96.67150333333335,94.45265666666667,59.53224,55.50822666666666,82.33194333333334,69.04825333333334,99.23,99.17333333333333,73.18074333333333,82.20203666666667,86.57861666666666,96.86928999999999,99.10333333333334,89.26098,77.89568666666668,98.75412333333334,99.12930666666666,98.92666666666666
1883,South-2,Abdul.Salam,Iftekhar_Ieng,S2008,0,Kotri,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2015-08-26,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,99.43430107526883,99.5744460714286,69.50834172043011,96.13320088888891,81.83254602150538,97.28649011111108,99.31648952380952,99.03339279569892,97.90294866666667,89.50569628904252,91.75074567383513,98.75094366205838,94.28862311827959,98.42685155555556,97.81708817204299,98.41811924731182,98.436,98.58666666666666,98.77,98.82333333333334,98.35000000000001,98.52333333333333,98.30666666666667,98.37333333333333,98.95333333333333,99.88333333333333,98.60666666666667,98.70666666666666,98.91666666666667,98.63666666666666,98.08333333333333,98.44,98.30666666666667,98.48333333333333,98.66000000000001,98.12666666666667,98.71666666666665,98.35333333333334,98.55333333333333
